neighborhood,area,rooms,age,parking,price
سعادت آباد,150,1,10,0,17351713784
سعادت آباد,150,1,10,1,17934487106
سعادت آباد,150,1,15,0,16593025973
سعادت آباد,150,1,15,1,17111876122
سعادت آباد,150,1,20,0,15899526879
سعادت آباد,150,1,20,1,17054505232
سعادت آباد,150,1,25,0,15668781187
سعادت آباد,150,1,25,1,16075803435
سعادت آباد,150,2,0,0,18788779850
سعادت آباد,150,2,0,1,19733195149
سعادت آباد,150,2,5,0,18253637543
سعادت آباد,150,2,5,1,18816572122
سعادت آباد,150,2,10,0,17945693332
سعادت آباد,150,2,10,1,18280756791
سعادت آباد,150,2,15,0,17031128944
سعادت آباد,150,2,15,1,17621889629
سعادت آباد,150,2,20,0,16463054364
سعادت آباد,150,2,20,1,17101213376
سعادت آباد,150,2,25,0,15822047883
سعادت آباد,150,2,25,1,16431854379
سعادت آباد,150,3,0,0,19420882229
سعادت آباد,150,3,0,1,20465697598
سعادت آباد,150,3,5,0,19104357708
سعادت آباد,150,3,5,1,19825423138
سعادت آباد,150,3,10,0,18295321555
سعادت آباد,150,3,10,1,19101765562
سعادت آباد,150,3,15,0,17531854632
سعادت آباد,150,3,15,1,18655480842
سعادت آباد,150,3,20,0,16810320350
سعادت آباد,150,3,20,1,17840139443
سعادت آباد,150,3,25,0,16773067376
سعادت آباد,150,3,25,1,17413599884
سعادت آباد,150,4,0,0,20212580423
سعادت آباد,150,4,0,1,20755809235
سعادت آباد,150,4,5,0,19405541852
سعادت آباد,150,4,5,1,20335187847
سعادت آباد,150,4,10,0,18991664991
سعادت آباد,150,4,10,1,19212290709
سعادت آباد,150,4,15,0,18041359713
سعادت آباد,150,4,15,1,18814206667
سعادت آباد,150,4,20,0,17428942295
سعادت آباد,150,4,20,1,18086141778
سعادت آباد,150,4,25,0,16936352214
سعادت آباد,150,4,25,1,17814550322
سعادت آباد,150,5,0,0,20556678243
سعادت آباد,150,5,0,1,21043986191
سعادت آباد,150,5,5,0,20076767257
سعادت آباد,150,5,5,1,20681794049
سعادت آباد,150,5,10,0,19106944698
سعادت آباد,150,5,10,1,20199958640
سعادت آباد,150,5,15,0,18448028617
سعادت آباد,150,5,15,1,19185468758
سعادت آباد,150,5,20,0,18351729245
سعادت آباد,150,5,20,1,18936117236
سعادت آباد,150,5,25,0,17661642166
سعادت آباد,150,5,25,1,18247236018
سعادت آباد,160,1,0,0,19436706101
سعادت آباد,160,1,0,1,20380082292
سعادت آباد,160,1,5,0,19223643609
سعادت آباد,160,1,5,1,19673810938
سعادت آباد,160,1,10,0,18348566476
سعادت آباد,160,1,10,1,18918078285
سعادت آباد,160,1,15,0,18077247947
سعادت آباد,160,1,15,1,18857271900
سعادت آباد,160,1,20,0,17028605782
سعادت آباد,160,1,20,1,17863108592
سعادت آباد,160,1,25,0,16880449234
سعادت آباد,160,1,25,1,17346068782
سعادت آباد,160,2,0,0,19952998024
سعادت آباد,160,2,0,1,20898350104
سعادت آباد,160,2,5,0,19782631704
سعادت آباد,160,2,5,1,20197844091
سعادت آباد,160,2,10,0,18704547163
سعادت آباد,160,2,10,1,19569027877
سعادت آباد,160,2,15,0,18193346310
سعادت آباد,160,2,15,1,19304388823
سعادت آباد,160,2,20,0,17623555008
سعادت آباد,160,2,20,1,18481854711
سعادت آباد,160,2,25,0,17340615145
سعادت آباد,160,2,25,1,18125733180
سعادت آباد,160,3,0,0,20748170493
سعادت آباد,160,3,0,1,21473258357
سعادت آباد,160,3,5,0,19988198575
سعادت آباد,160,3,5,1,20928816861
سعادت آباد,160,3,10,0,19509336694
سعادت آباد,160,3,10,1,20194313813
سعادت آباد,160,3,15,0,18892173297
سعادت آباد,160,3,15,1,19848524297
سعادت آباد,160,3,20,0,18229028993
سعادت آباد,160,3,20,1,18730433879
سعادت آباد,160,3,25,0,17472232585
سعادت آباد,160,3,25,1,18695401846
سعادت آباد,160,4,0,0,21039828281
سعادت آباد,160,4,0,1,21717275481
سعادت آباد,160,4,5,0,20338076325
سعادت آباد,160,4,5,1,21383524194
سعادت آباد,160,4,10,0,20268404695
سعادت آباد,160,4,10,1,20698713642
سعادت آباد,160,4,15,0,19659903595
سعادت آباد,160,4,15,1,20162120119
سعادت آباد,160,4,20,0,18663363682
سعادت آباد,160,4,20,1,19446107310
سعادت آباد,160,4,25,0,17928604950
سعادت آباد,160,4,25,1,19024381382
سعادت آباد,160,5,0,0,21769594374
سعادت آباد,160,5,0,1,22272926752
سعادت آباد,160,5,5,0,21039134347
سعادت آباد,160,5,5,1,21628244784
سعادت آباد,160,5,10,0,20734452088
سعادت آباد,160,5,10,1,21121791832
سعادت آباد,160,5,15,0,20070524601
سعادت آباد,160,5,15,1,20730101010
سعادت آباد,160,5,20,0,19192410595
سعادت آباد,160,5,20,1,20058513782
سعادت آباد,160,5,25,0,18771473600
سعادت آباد,160,5,25,1,19105188072
سعادت آباد,170,1,0,0,21103203631
سعادت آباد,170,1,0,1,21714266381
سعادت آباد,170,1,5,0,20002511127
سعادت آباد,170,1,5,1,21193908877
سعادت آباد,170,1,10,0,19898369985
سعادت آباد,170,1,10,1,20178650561
سعادت آباد,170,1,15,0,19163658006
سعادت آباد,170,1,15,1,20077220578
سعادت آباد,170,1,20,0,18231279666
سعادت آباد,170,1,20,1,19035190072
سعادت آباد,170,1,25,0,17812456934
سعادت آباد,170,1,25,1,18698842511
سعادت آباد,170,2,0,0,21123592333
سعادت آباد,170,2,0,1,22170061585
سعادت آباد,170,2,5,0,20776575541
سعادت آباد,170,2,5,1,21459697893
سعادت آباد,170,2,10,0,20144014431
سعادت آباد,170,2,10,1,20985326548
سعادت آباد,170,2,15,0,19727212956
سعادت آباد,170,2,15,1,20137417548
سعادت آباد,170,2,20,0,19259684165
سعادت آباد,170,2,20,1,19617344825
سعادت آباد,170,2,25,0,18231835437
سعادت آباد,170,2,25,1,19068050054
سعادت آباد,170,3,0,0,22010194427
سعادت آباد,170,3,0,1,22619381680
سعادت آباد,170,3,5,0,21015816186
سعادت آباد,170,3,5,1,22068371839
سعادت آباد,170,3,10,0,20905478027
سعادت آباد,170,3,10,1,21558146282
سعادت آباد,170,3,15,0,20254572784
سعادت آباد,170,3,15,1,20700700038
سعادت آباد,170,3,20,0,19770282442
سعادت آباد,170,3,20,1,20472320275
سعادت آباد,170,3,25,0,18667313642
سعادت آباد,170,3,25,1,19527174658
سعادت آباد,170,4,0,0,22149770269
سعادت آباد,170,4,0,1,23044311531
سعادت آباد,170,4,5,0,21823950405
سعادت آباد,170,4,5,1,22623531822
سعادت آباد,170,4,10,0,20959291962
سعادت آباد,170,4,10,1,21816032991
سعادت آباد,170,4,15,0,20802230131
سعادت آباد,170,4,15,1,21420078419
سعادت آباد,170,4,20,0,19713437031
سعادت آباد,170,4,20,1,20707858212
سعادت آباد,170,4,25,0,19528778479
سعادت آباد,170,4,25,1,20184394397
سعادت آباد,170,5,0,0,23165795758
سعادت آباد,170,5,0,1,23579835118
سعادت آباد,170,5,5,0,22165287608
سعادت آباد,170,5,5,1,23253259776
سعادت آباد,170,5,10,0,21580426079
سعادت آباد,170,5,10,1,22464188131
سعادت آباد,170,5,15,0,21085973764
سعادت آباد,170,5,15,1,21966341437
سعادت آباد,170,5,20,0,20735548492
سعادت آباد,170,5,20,1,21202358017
سعادت آباد,170,5,25,0,19645313848
سعادت آباد,170,5,25,1,20508421254
سعادت آباد,180,1,0,0,21963154352
سعادت آباد,180,1,0,1,22506307142
سعادت آباد,180,1,5,0,21630591154
سعادت آباد,180,1,5,1,22003006138
سعادت آباد,180,1,10,0,21143815691
سعادت آباد,180,1,10,1,21731158476
سعادت آباد,180,1,15,0,20175391057
سعادت آباد,180,1,15,1,21152186093
سعادت آباد,180,1,20,0,19577959868
سعادت آباد,180,1,20,1,20596463149
سعادت آباد,180,1,25,0,19114636790
سعادت آباد,180,1,25,1,19704971587
سعادت آباد,180,2,0,0,22306191271
سعادت آباد,180,2,0,1,23275666151
سعادت آباد,180,2,5,0,22271195065
سعادت آباد,180,2,5,1,22598204282
سعادت آباد,180,2,10,0,21316644351
سعادت آباد,180,2,10,1,22284021674
سعادت آباد,180,2,15,0,20506131622
سعادت آباد,180,2,15,1,21424354249
سعادت آباد,180,2,20,0,20000721039
سعادت آباد,180,2,20,1,20770487852
سعادت آباد,180,2,25,0,19543066321
سعادت آباد,180,2,25,1,20295032331
سعادت آباد,180,3,0,0,22894957671
سعادت آباد,180,3,0,1,23542769227
سعادت آباد,180,3,5,0,22282025830
سعادت آباد,180,3,5,1,22929926774
سعادت آباد,180,3,10,0,21782933303
سعادت آباد,180,3,10,1,22698710977
سعادت آباد,180,3,15,0,21153737594
سعادت آباد,180,3,15,1,22279093750
سعادت آباد,180,3,20,0,20772422180
سعادت آباد,180,3,20,1,21616062736
سعادت آباد,180,3,25,0,20170558936
سعادت آباد,180,3,25,1,20601731755
سعادت آباد,180,4,0,0,23683266503
سعادت آباد,180,4,0,1,24451687557
سعادت آباد,180,4,5,0,22769070661
سعادت آباد,180,4,5,1,23786192028
سعادت آباد,180,4,10,0,22674764417
سعادت آباد,180,4,10,1,23211852048
سعادت آباد,180,4,15,0,21931184366
سعادت آباد,180,4,15,1,22744102292
سعادت آباد,180,4,20,0,21398008146
سعادت آباد,180,4,20,1,21656274551
سعادت آباد,180,4,25,0,20655947281
سعادت آباد,180,4,25,1,21355894155
سعادت آباد,180,5,0,0,24019378642
سعادت آباد,180,5,0,1,24628535773
سعادت آباد,180,5,5,0,23229381847
سعادت آباد,180,5,5,1,24046010451
سعادت آباد,180,5,10,0,22892702786
سعادت آباد,180,5,10,1,23311634801
سعادت آباد,180,5,15,0,22124408490
سعادت آباد,180,5,15,1,23165551909
سعادت آباد,180,5,20,0,21496786510
سعادت آباد,180,5,20,1,22307038213
سعادت آباد,180,5,25,0,21156434580
سعادت آباد,180,5,25,1,21608312489
سعادت آباد,190,1,0,0,23157566280
سعادت آباد,190,1,0,1,24164750649
سعادت آباد,190,1,5,0,22631320971
سعادت آباد,190,1,5,1,23546950876
سعادت آباد,190,1,10,0,22276151507
سعادت آباد,190,1,10,1,22655364785
سعادت آباد,190,1,15,0,21730601686
سعادت آباد,190,1,15,1,22492896530
سعادت آباد,190,1,20,0,20906820371
سعادت آباد,190,1,20,1,21524574388
سعادت آباد,190,1,25,0,20572470387
سعادت آباد,190,1,25,1,20989843376
سعادت آباد,190,2,0,0,23862438004
سعادت آباد,190,2,0,1,24461145822
سعادت آباد,190,2,5,0,22953129745
سعادت آباد,190,2,5,1,23837346036
سعادت آباد,190,2,10,0,22887588708
سعادت آباد,190,2,10,1,23064415514
سعادت آباد,190,2,15,0,21819285991
سعادت آباد,190,2,15,1,22562147665
سعادت آباد,190,2,20,0,21552443326
سعادت آباد,190,2,20,1,21999252976
سعادت آباد,190,2,25,0,20812501274
سعادت آباد,190,2,25,1,21221531018
سعادت آباد,190,3,0,0,24199112979
سعادت آباد,190,3,0,1,24793430558
سعادت آباد,190,3,5,0,23962507450
سعادت آباد,190,3,5,1,24110938679
سعادت آباد,190,3,10,0,23020327173
سعادت آباد,190,3,10,1,23640615139
سعادت آباد,190,3,15,0,22361562422
سعادت آباد,190,3,15,1,22955934314
سعادت آباد,190,3,20,0,22140250339
سعادت آباد,190,3,20,1,22324512416
سعادت آباد,190,3,25,0,21476595517
سعادت آباد,190,3,25,1,21898840161
سعادت آباد,190,4,0,0,25083383038
سعادت آباد,190,4,0,1,25371362499
سعادت آباد,190,4,5,0,24170598633
سعادت آباد,190,4,5,1,24818668137
سعادت آباد,190,4,10,0,23744522917
سعادت آباد,190,4,10,1,24281168373
سعادت آباد,190,4,15,0,22799059919
سعادت آباد,190,4,15,1,23944191245
سعادت آباد,190,4,20,0,22664918424
سعادت آباد,190,4,20,1,22940478001
سعادت آباد,190,4,25,0,22045266391
سعادت آباد,190,4,25,1,22363620836
سعادت آباد,190,5,0,0,25358803309
سعادت آباد,190,5,0,1,25702678254
سعادت آباد,190,5,5,0,24748808973
سعادت آباد,190,5,5,1,25475201137
سعادت آباد,190,5,10,0,24136202277
سعادت آباد,190,5,10,1,24951132017
سعادت آباد,190,5,15,0,23489475960
سعادت آباد,190,5,15,1,24395670151
سعادت آباد,190,5,20,0,22821961471
سعادت آباد,190,5,20,1,23723642806
سعادت آباد,190,5,25,0,22108558630
سعادت آباد,190,5,25,1,23259512673
سعادت آباد,200,1,0,0,24760396142
سعادت آباد,200,1,0,1,25221397332
سعادت آباد,200,1,5,0,23892346672
سعادت آباد,200,1,5,1,24572028491
سعادت آباد,200,1,10,0,23192504615
سعادت آباد,200,1,10,1,23917780082
سعادت آباد,200,1,15,0,22477646706
سعادت آباد,200,1,15,1,23441179286
سعادت آباد,200,1,20,0,22286914969
سعادت آباد,200,1,20,1,22775504900
سعادت آباد,200,1,25,0,21388199065
سعادت آباد,200,1,25,1,22053494077
سعادت آباد,200,2,0,0,25197119657
سعادت آباد,200,2,0,1,25761171076
سعادت آباد,200,2,5,0,24660533146
سعادت آباد,200,2,5,1,25056159764
سعادت آباد,200,2,10,0,23646055535
سعادت آباد,200,2,10,1,24233844396
سعادت آباد,200,2,15,0,23125958786
سعادت آباد,200,2,15,1,24167833008
سعادت آباد,200,2,20,0,22662831011
سعادت آباد,200,2,20,1,23103479703
سعادت آباد,200,2,25,0,22131385865
سعادت آباد,200,2,25,1,22717320365
سعادت آباد,200,3,0,0,25578528969
سعادت آباد,200,3,0,1,26445206472
سعادت آباد,200,3,5,0,24880855088
سعادت آباد,200,3,5,1,25586358636
سعادت آباد,200,3,10,0,24218788111
سعادت آباد,200,3,10,1,24852739063
سعادت آباد,200,3,15,0,23796529752
سعادت آباد,200,3,15,1,24252645093
سعادت آباد,200,3,20,0,23040226922
سعادت آباد,200,3,20,1,23964495606
سعادت آباد,200,3,25,0,22415421457
سعادت آباد,200,3,25,1,22910157272
سعادت آباد,200,4,0,0,25706415525
سعادت آباد,200,4,0,1,26527906671
سعادت آباد,200,4,5,0,25415305632
سعادت آباد,200,4,5,1,25962887264
سعادت آباد,200,4,10,0,24501495709
سعادت آباد,200,4,10,1,25419260735
سعادت آباد,200,4,15,0,24411103104
سعادت آباد,200,4,15,1,24893089718
سعادت آباد,200,4,20,0,23821172454
سعادت آباد,200,4,20,1,24174571601
سعادت آباد,200,4,25,0,22886569351
سعادت آباد,200,4,25,1,23629343270
سعادت آباد,200,5,0,0,26590135798
سعادت آباد,200,5,0,1,27453837317
سعادت آباد,200,5,5,0,26054232549
سعادت آباد,200,5,5,1,26698499842
سعادت آباد,200,5,10,0,25555824434
سعادت آباد,200,5,10,1,25785173748
سعادت آباد,200,5,15,0,24795605138
سعادت آباد,200,5,15,1,25385594344
سعادت آباد,200,5,20,0,24210328893
سعادت آباد,200,5,20,1,24807044451
سعادت آباد,200,5,25,0,23245643749
سعادت آباد,200,5,25,1,24139805021
سعادت آباد,210,1,0,0,25412717390
سعادت آباد,210,1,0,1,26340312718
سعادت آباد,210,1,5,0,25388241307
سعادت آباد,210,1,5,1,25512256978
سعادت آباد,210,1,10,0,24249535127
سعادت آباد,210,1,10,1,25409569176
سعادت آباد,210,1,15,0,24112829961
سعادت آباد,210,1,15,1,24592791872
سعادت آباد,210,1,20,0,23325624259
سعادت آباد,210,1,20,1,23750085791
سعادت آباد,210,1,25,0,22852804531
سعادت آباد,210,1,25,1,23265055125
سعادت آباد,210,2,0,0,26349637427
سعادت آباد,210,2,0,1,27164873481
سعادت آباد,210,2,5,0,25449544733
سعادت آباد,210,2,5,1,26068945388
سعادت آباد,210,2,10,0,24846383534
سعادت آباد,210,2,10,1,25606725451
سعادت آباد,210,2,15,0,24525774779
سعادت آباد,210,2,15,1,24846535859
سعادت آباد,210,2,20,0,23660093453
سعادت آباد,210,2,20,1,24583891661
سعادت آباد,210,2,25,0,23410723063
سعادت آباد,210,2,25,1,23831696006
سعادت آباد,210,3,0,0,26422404857
سعادت آباد,210,3,0,1,27129652816
سعادت آباد,210,3,5,0,25948449909
سعادت آباد,210,3,5,1,26663750376
سعادت آباد,210,3,10,0,25539523137
سعادت آباد,210,3,10,1,26168916832
سعادت آباد,210,3,15,0,24776396982
سعادت آباد,210,3,15,1,25553793054
سعادت آباد,210,3,20,0,24405024677
سعادت آباد,210,3,20,1,24925615573
سعادت آباد,210,3,25,0,23495194112
سعادت آباد,210,3,25,1,24364054694
سعادت آباد,210,4,0,0,27324073074
سعادت آباد,210,4,0,1,27726597523
سعادت آباد,210,4,5,0,26490599280
سعادت آباد,210,4,5,1,27583811776
سعادت آباد,210,4,10,0,25861626384
سعادت آباد,210,4,10,1,26537833425
سعادت آباد,210,4,15,0,25153975199
سعادت آباد,210,4,15,1,25981141416
سعادت آباد,210,4,20,0,24675081547
سعادت آباد,210,4,20,1,25594123383
سعادت آباد,210,4,25,0,24302295228
سعادت آباد,210,4,25,1,24814914629
سعادت آباد,210,5,0,0,27839188594
